Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
30600,0.545466698,0.613150643,0,0.665029747,0.490747729,0.370970413,0.185485207,0.262315695,0.370970413,0.810134552
30800,0.457301197,0.616852807,0,0.612069955,0.432798815,0.364723056,0.163109109,0.283333333,0.430289816,0.810527276
31000,0.592727213,0.698140956,0.195894211,0.771665104,0.658976364,0.566666667,0.400693843,0.530068129,0.557247729,0.810909739
31200,0.608895026,0.667245244,0.218279513,0.692143817,0.580660543,0.580660543,0.380131556,0.380131556,0.380131556,0.811589776
31400,0.703471772,0.697518449,0.254242501,0.721036878,0.724882435,0.626103643,0.362441218,0.512569286,0.360518439,0.812113783
31600,0.554072502,0.66679486,0,0.722361098,0.66264757,0.565107746,0.347011047,0.489397663,0.445521055,0.812838567
31800,0.493814195,0.59433804,0.203319448,0.650136597,0.504975247,0.458451301,0.357071421,0.412310563,0.355114851,0.81356962
32000,0.491564961,0.601708216,0,0.651050433,0.501467984,0.501467984,0.329203585,0.502866781,0.326448694,0.814079883
32200,0.635593026,0.649625468,0,0.639075754,0.55645562,0.55645562,0.393473543,0.55645562,0.32040501,0.814460407
32400,0.639566656,0.679387992,0,0.701149723,0.585010122,0.585010122,0.4360408,0.390006748,0.431195751,0.814522956
32600,0.719941121,0.736454906,0,0.814014057,0.734118538,0.670155472,0.425,0.601040764,0.557619985,0.815015505
32800,0.670433865,0.655366011,0,0.674148208,0.677842199,0.642539604,0.393473543,0.506604803,0.503858957,0.815409496
33000,0.702144418,0.762383794,0.183401037,0.760490611,0.741940827,0.613464035,0.370970413,0.490747729,0.414757531,0.815814698
33200,0.670403428,0.730207864,0,0.745089903,0.7018644,0.59935007,0.405221601,0.479464664,0.511127456,0.816375352
33400,0.544410647,0.615123012,0,0.657517046,0.530207618,0.499884536,0.306115511,0.353471745,0.304371249,0.816618974
33600,0.581499851,0.670535224,0,0.650136597,0.545435606,0.412310563,0.357071421,0.291547595,0.205025655,0.817117254
33800,0.534902064,0.668627581,0.205591244,0.681869017,0.58309519,0.504975247,0.357071421,0.460977223,0.4994259,0.81766187
34000,0.522440852,0.632284219,0,0.711161023,0.570197334,0.502866781,0.380131556,0.465564174,0.425,0.818146686
34200,0.683396215,0.698748518,0,0.725593479,0.613238416,0.643169877,0.515930432,0.551552832,0.5116369,0.818262563
34400,0.596974275,0.641253237,0.16902578,0.700927956,0.588897275,0.588897275,0.17,0.380131556,0.448490802,0.81857203
34600,0.498321876,0.582997215,0,0.642539604,0.507972159,0.454344111,0,0.393473543,0.318668385,0.819069134
34800,0.660936938,0.713778887,0,0.759907948,0.704782768,0.6375,0.368060797,0.475164445,0.517679946,0.819071515
35000,0.607182238,0.711984285,0.310376116,0.694022094,0.61907225,0.580660543,0.219469057,0.380131556,0.379102781,0.819331452
35200,0.448498125,0.652614388,0,0.69006752,0.489351573,0.457746482,0.173505523,0.387970145,0.346023816,0.819767545
35400,0.52125752,0.610506555,0,0.694022094,0.565107746,0.530068129,0.283333333,0.400693843,0.445521055,0.819796744
35600,0.606521931,0.59433804,0,0.681869017,0.615076964,0.616773732,0.290749926,0.502208239,0.540946348,0.820097468
35800,0.472517876,0.580423491,0.238346686,0.65652331,0.479456835,0.44590582,0.17,0.449777723,0.375762083,0.820356445
36000,0.494414637,0.614415373,0.189537083,0.681474096,0.464269139,0.502866781,0.268793601,0.425,0.328287857,0.820799907
