Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
17400,0.721647562,0.736121593,0.43337144,0.752373477,0.70325561,0.713877116,0.685644819,0.659875191,0.72628843,0.773671154
17600,0.741323408,0.756208757,0.40054111,0.757267671,0.677879837,0.743580105,0.679918578,0.622065201,0.72723569,0.775400077
17800,0.745103997,0.746275474,0.445908297,0.733561162,0.645461202,0.7193159,0.633163575,0.667770895,0.745103997,0.776675591
18000,0.767017287,0.752312716,0.497736545,0.75505739,0.69890638,0.742719321,0.703234015,0.684954749,0.75505739,0.778374013
18200,0.743872053,0.718476402,0.446520393,0.753790785,0.679132675,0.741533207,0.665411408,0.635011101,0.741533207,0.779841054
18400,0.762867398,0.730810053,0.431576793,0.762867398,0.708366666,0.735255058,0.708366666,0.677495387,0.762867398,0.781299954
18600,0.738862757,0.729972755,0.467574141,0.743872053,0.698867134,0.743872053,0.711691454,0.698867134,0.753234335,0.782457129
18800,0.720033669,0.722808376,0.4897883,0.730298818,0.687228892,0.709443719,0.68,0.620752232,0.737713209,0.783976017
19000,0.750293574,0.742347869,0.472711467,0.729983906,0.632184607,0.712391347,0.651521924,0.597877521,0.69890638,0.785407162
19200,0.723016301,0.71836663,0.468688249,0.707123892,0.687059544,0.695280521,0.669662807,0.704026532,0.695280521,0.786207356
19400,0.745103997,0.730348002,0.501816703,0.749958146,0.667770895,0.735939001,0.681318941,0.665654342,0.735939001,0.787530464
19600,0.729069577,0.704841196,0.483810614,0.714044159,0.681334084,0.703480169,0.665411408,0.694827158,0.703480169,0.788774264
19800,0.772463592,0.754933772,0.496202244,0.779855756,0.662375774,0.752772653,0.660340821,0.726532862,0.779855756,0.790041036
20000,0.743018447,0.762450301,0.493912948,0.74764789,0.681626222,0.74764789,0.716603848,0.697185252,0.763728179,0.790785759
20200,0.747429308,0.718519437,0.479236327,0.747429308,0.700723329,0.707108876,0.698352007,0.668200847,0.718072458,0.791757641
20400,0.765277727,0.750699674,0.457711799,0.765277727,0.708366666,0.750416551,0.739864852,0.726532862,0.752772653,0.792451412
20600,0.73286131,0.716337354,0.48742702,0.70405431,0.630485398,0.665847034,0.624762266,0.580189036,0.663788769,0.793270851
20800,0.749958146,0.730348002,0.525181869,0.759573387,0.716132657,0.759573387,0.701054492,0.687797555,0.759573387,0.794290262
21000,0.714519768,0.691989814,0.501360322,0.695036005,0.678804586,0.712134053,0.636325266,0.638442827,0.684829342,0.795291783
21200,0.762116963,0.74108899,0.530186435,0.750022656,0.63962147,0.715118544,0.63962147,0.652810929,0.690870149,0.796310814
21400,0.71836663,0.704233446,0.504132919,0.743286142,0.689176835,0.699667193,0.701850247,0.689176835,0.71836663,0.797169472
21600,0.756640908,0.755387845,0.475765539,0.761770735,0.676666875,0.72182661,0.640711607,0.6155758,0.708432394,0.798284456
21800,0.756859161,0.754592141,0.491744172,0.774045439,0.715638147,0.749466274,0.711006136,0.686398168,0.774045439,0.799218032
22000,0.776190208,0.76576818,0.485122015,0.767863902,0.640021284,0.734218323,0.725028365,0.678845085,0.743145545,0.799901361
22200,0.731543609,0.723796468,0.514020299,0.736188377,0.692414574,0.707306914,0.661625035,0.663702355,0.736188377,0.800370388
22400,0.752556109,0.744709829,0.57256859,0.746790443,0.692023063,0.738207646,0.689696928,0.655251831,0.749309136,0.801209324
22600,0.732091917,0.72155767,0.465564174,0.747045849,0.734307025,0.714448554,0.714448554,0.698465302,0.734307025,0.801882094
22800,0.725917243,0.720033669,0.458284297,0.712347501,0.644289602,0.674272415,0.646325277,0.64835456,0.702977588,0.802713955
23000,0.704782768,0.70191662,0.562004449,0.68544878,0.627085064,0.689943574,0.665654342,0.663531038,0.689943574,0.803311875
23200,0.713696364,0.706542528,0.470516919,0.702456349,0.677005124,0.709889956,0.650124988,0.626784951,0.702456349,0.803914255
23400,0.774013169,0.746225441,0.52262681,0.758560582,0.736643111,0.747767762,0.708835164,0.682052625,0.774013169,0.804943493
23600,0.729698983,0.710236837,0.536160343,0.732095374,0.684401341,0.694022094,0.667840417,0.667840417,0.68,0.805456841
23800,0.739273452,0.758716288,0.493731026,0.739273452,0.717942946,0.726415542,0.715638147,0.715638147,0.726415542,0.806390589
24000,0.692796266,0.709166177,0.525108111,0.725947656,0.683428855,0.697280431,0.683428855,0.66695827,0.710662836,0.806894257
24200,0.756914739,0.771859336,0.503208752,0.77767037,0.76714378,0.780258299,0.726380945,0.7001913,0.77767037,0.807541124
24400,0.757181023,0.747535012,0.465564174,0.761958238,0.761958238,0.761958238,0.747714772,0.747714772,0.759573387,0.80842615
24600,0.765265707,0.730041806,0.506264064,0.752821532,0.634013192,0.687228892,0.6167082,0.634013192,0.727294697,0.809395415
24800,0.797429481,0.769351107,0.58119894,0.802429088,0.762147286,0.804917246,0.762147286,0.747346901,0.790917618,0.810133481
25000,0.768506812,0.749727193,0.510786431,0.767492899,0.72188645,0.755774761,0.72188645,0.711691454,0.764913083,0.810659961
25200,0.722530487,0.712124003,0.561673911,0.722530487,0.685506163,0.711264261,0.735789033,0.699641797,0.724813369,0.811287991
25400,0.780081026,0.776383558,0.571468679,0.777832487,0.75232281,0.777832487,0.75232281,0.736864776,0.76518396,0.811560948
25600,0.779476808,0.762450301,0.557595267,0.784273634,0.737953504,0.752248843,0.735713882,0.735713882,0.768428089,0.811862261
25800,0.726532862,0.701433057,0.541770823,0.744446102,0.696365565,0.696365565,0.698498389,0.644709237,0.712752879,0.812214046
26000,0.730798375,0.74106119,0.500375138,0.748708727,0.683365167,0.724818216,0.656421019,0.641328863,0.695158602,0.812603083
26200,0.724158639,0.754307776,0.544517527,0.743101096,0.667837613,0.713948439,0.683553589,0.669895668,0.713948439,0.813288411
26400,0.753148945,0.72065942,0.500991573,0.755590277,0.664830806,0.710662836,0.697280431,0.647996913,0.738523302,0.813735231
26600,0.710397082,0.718666888,0.532345016,0.710397082,0.680309942,0.678193888,0.65908599,0.641402365,0.694597139,0.814516004
26800,0.726847927,0.716890636,0.525803329,0.734227283,0.672485213,0.69654916,0.685803045,0.672485213,0.709330945,0.814938917
27000,0.748767848,0.72188645,0.49645429,0.738538409,0.671861428,0.671861428,0.628468819,0.628468819,0.725693283,0.815503295
27200,0.75959029,0.733512292,0.458666546,0.75959029,0.733154743,0.747674068,0.733154743,0.718342009,0.747674068,0.815752896
27400,0.725406005,0.70496792,0.527278412,0.710105362,0.692125093,0.692125093,0.654684796,0.69424493,0.710105362,0.816204452
27600,0.796659693,0.768786923,0.584029931,0.801623353,0.789604331,0.787178506,0.744446102,0.777217258,0.772463592,0.816619944
27800,0.688045984,0.698822466,0.547576191,0.717337526,0.672922247,0.688045984,0.672922247,0.657450703,0.688045984,0.817152216
28000,0.784281768,0.762683911,0.514563727,0.789325433,0.750160625,0.763438836,0.763438836,0.776490017,0.789325433,0.817431352
28200,0.762124225,0.731792385,0.632005455,0.774092926,0.731655075,0.738897332,0.724201688,0.72170012,0.745934608,0.817551857
28400,0.731175591,0.741215921,0.530476036,0.7193159,0.692180026,0.721647562,0.67696542,0.679145668,0.704782768,0.81806766
28600,0.754923598,0.723403935,0.545212934,0.757293851,0.759656708,0.73202352,0.717808118,0.703305449,0.757293851,0.818618183
28800,0.778361326,0.785408575,0.655157151,0.778361326,0.737762892,0.766705687,0.742303014,0.731726798,0.780774856,0.819256161
29000,0.697456653,0.703032373,0.516726008,0.699747158,0.656421019,0.685609394,0.656421019,0.658562692,0.685609394,0.819962132
29200,0.74445674,0.704330398,0.518423055,0.74445674,0.696174105,0.714466204,0.698587195,0.674748212,0.722062967,0.820292043
